Word, Count
birthright,4
birthrights,1
births,5
bis,1
biscuit,2
bishop,44
bishop's,4
bishops,12
bisson,2
bit,8
bitch,2
bitch's,1
bite,40
biter,1
bites,10
biting,11
bits,6
bitten,3
bitter,74
bitterest,2
bitterly,9
bitterness,11
bitt'rest,2
blab,2
blabb'd,2
blabbing,1
blabs,1
black,172
blackamoor,2
blackamoors,2
blackberries,2
blackberry,1
blacker,4
blackest,2
blackfriars,2
black'st,1
blackheath,4
blackmere,1
blackness,3
blacks,1
bladder,1
bladders,3
blade,10
bladed,2
blades,3
blains,1
blame,83
blamed,4
blameful,3
blameless,2
blames,2
blam'd,3
blanc,1
blanca,1
blanch,23
blanch'd,1
blank,13
blanket,6
blanks,5
blaspheme,3
blaspheming,2
blasphemous,1
blasphemy,3
blast,12
blasted,9
blasting,5
blastments,1
blasts,8
blaze,9
blazes,1
blaz'd,2
blazing,2
blazon,6
blazoned,1
blazon'st,1
blazoning,2
bleach,1
bleaching,2
bleak,5
bleared,2
blear'd,1
bleat,4
bleated,1
bleats,1
bled,3
bleed,33
bleedest,1
bleedeth,1
bleed'st,3
bleeding,33
bleeds,7
blemish,8
blemishes,3
blemish'd,4
blench,5
blenches,1
blend,1
blended,2
blent,2
bless,105
blessed,79
blessedly,2
blessedness,3
blesses,2
blesseth,1
bless'd,14
blessing,47
blessings,20
blest,54
blew,4
blind,85
blinded,4
blindfold,2
blinding,2
blindly,1
blindness,5
blinds,1
blink,1
blinking,2
bliss,21
blister,5
blister'd,2
blisters,2
blist'red,1
blithe,3
blithild,1
bloat,1
block,16
blockish,1
blocks,5
blois,1
blood,665
blooded,5
blood's,2
bloodhound,1
bloodied,2
bloodier,1
bloodiest,1
bloodily,4
bloodless,6
bloods,14
bloodshed,2
bloodshedding,1
bloodstained,1
bloody,229
bloom,2
bloom'd,1
blooms,1
blossom,10
blossoming,2
blossoms,6
blot,22
blots,8
blotted,3
blotting,1
blount,1
blow,85
blowed,1
blowers,1
blowest,1
blowing,10
blown,40
blows,71
blowse,1
blubber'd,1
blubbering,1
blubb'ring,1
blue,25
bluecaps,1
bluest,1
blunt,68
blunted,2
blunter,1
bluntest,1
blunting,2
bluntly,3
bluntness,1
blunts,2
blur,1
blurr'd,1
blurs,1
blush,50
blushes,12
blushest,1
blush'd,6
blushing,20
bluster,1
blusterer,1
blusters,1
blust'ring,2
bo,1
boar,19
board,18
boarded,7
boards,2
boar's,9
boarish,1
boars,1
boast,34
boasted,1
boastful,1
boasting,5
boasts,2
boat,10
boats,6
boatswain,20
bob,3
bobb'd,3
boblibindo,1
bobtail,1
bocchus,1
bode,7
boded,2
bodements,2
bodes,6
bodg'd,1
bodied,4
bodies,44
bodiless,1
bodily,4
boding,6
bodkin,2
bodkin's,1
body,257
body's,23
bodykins,2
bog,2
boggle,1
boggler,1
bogs,3
bohemia,32
bohemia's,2
bohemian,2
bohun,1
boil,6
boil'd,4
boiling,4
boils,3
boisterous,4
boisterously,1
boist'rous,10
boitier,1
bold,137
bolden'd,1
bolder,6
boldest,2
bold'ned,1
bold'st,1
boldly,17
boldness,16
bolds,1
bolingbroke,175
bolingbroke's,5
bolster,2
bolt,12
bolted,4
bolter'd,1
bolters,1
bolting,3
bolts,6
bombard,2
bombards,1
bombast,2
bon,6
bona,22
bond,74
bondage,21
bonded,1
bondmaid,1
bondman,9
bondman's,1
bondmen,4
bonds,23
bondslave,1
bone,19
boneless,1
bones,76
bonfire,2
bonfires,5
bon'd,3
bonjour,1
bonne,2
bonnet,6
bonneted,1
bonny,7
bonos,1
bonto,1
bonville,1
bood,1
book,106
book'd,1
bookish,3
books,37
boon,11
boor,1
boorish,1
boors,1
boot,32
booted,1
booties,1
bootless,20
boots,26
booty,4
bor,1
bora,37
borachio,12
bordeaux,10
border,1
bordered,1
borderers,1
borders,1
bore,32
boreas,1
bores,3
bor'd,1
bor'st,1
boring,1
born,197
borne,83
borough,3
boroughs,1
borrow,25
borrowed,19
borrower,2
borrower's,1
borrow'd,3
borrow'dst,1
borrowing,4
borrows,4
bosko,1
boskos,3
bosky,1
bosom,126
bosom'd,1
bosom's,4
bosoms,27
boson,1
boss'd,1
bosworth,2
botch,2
botcher,1
botcher's,2
botches,1
botch'd,2
botchy,1
both,646
bots,2
bottle,27
bottled,2
bottles,2
bottom,103
bottom'd,1
bottom's,1
bottomless,2
bottoms,2
bouciqualt,2
bouge,1
bough,5
boughs,10
bought,51
bounce,1
bouncing,1
bound,180
bounded,3
bounden,2
boundeth,1
bounding,2
boundless,7
bounds,21
bounteous,18
bounteously,1
bounties,4
bountiful,7
bountifully,1
bounty,41
bounty's,1
bourbier,1
bourbon,9
bourchier,2
bourdeaux,1
bourn,7
bout,6
bouts,1
bow,54
bowcase,1
bowed,2
bowels,22
bower,8
bow'd,12
bow'r,1
bow'rs,1
bowing,2
bowl,13
bowler,1
bowl'd,1
bowling,1
bowls,4
bows,13
bowsprit,1
bowstring,1
box,26
boxes,1
boy,419
boyet,101
boy's,16
boyish,2
boys,85
boys',2
brabant,5
brabantio,46
brabble,2
brabbler,2
brace,16
bracelet,7
bracelets,2
brac'd,1
brach,6
bracy,1
brag,13
braggardism,1
braggards,1
braggart,9
braggarts,2
bragged,1
bragg'd,2
bragging,8
bragless,1
brags,7
braid,1
braided,1
brain,85
brained,2
brainford,6
brain'd,9
brain's,1
brainish,1
brainless,1
brains,45
brainsick,3
brainsickly,1
brake,9
brakenbury,21
brakes,1
brambles,1
bran,7
branch,14
branches,16
branch'd,1
branchless,1
brand,10
branded,3
brandish,3
brandish'd,4
brandon,13
brands,8
bras,2
brass,18
brassy,1
brat,8
brat's,1
brats,3
brave,160
braved,2
bravely,36
braver,9
bravery,6
braves,4
bravest,4
brav'd,6
brav'ry,2
braving,5
brawl,15
brawler,1
brawl'd,1
brawling,7
brawls,6
brawn,5
brawns,1
bray,2
bray'd,1
braying,1
brazen,13
braz'd,2
brazier,1
breach,37
breaches,2
bread,24
breadth,9
break,260
breaker,6
breakfast,15
break'st,1
break't,1
breaking,29
breaks,29
breast,98
breasted,2
breasting,1
breastplate,1
breasts,10
breath,208
breathe,64
breathed,5
breather,3
breathers,1
breathes,11
breathest,1
breath'd,22
breathing,24
breathless,12
breaths,8
brecknock,1
bred,49
breech,2
breeches,7
breech'd,1
breeching,1
breed,50
breeder,6
breeders,2
breeding,30
breeds,22
breese,1
breeze,1
breff,1
bretagne,1
brethen,1
bretheren,2
brethren,18
brethren's,1
brevis,1
brevity,4
brew,5
brewage,1
brewer's,2
brewers,1
brew'd,3
brewing,2
brews,1
briareus,1
briars,1
bribe,6
briber,1
bribes,3
brib'd,3
brick,3
bricklayer,2
bricks,1
bridal,8
bride,36
bridegroom,13
bridegroom's,3
bridegrooms,1
brides,2
bridge,14
bridgenorth,2
bridges,2
bridget,3
bridle,5
bridled,2
brief,91
briefer,1
briefest,1
briefly,19
briefness,2
brier,6
briers,8
brigandine,1
bright,72
brighten,1
brightest,4
brightly,2
brightness,3
brim,7
brimful,1
brims,1
brimstone,3
brinded,1
brine,9
bring,444
bringer,3
bringeth,2
bring'st,4
bringing,18
bringings,1
brings,53
brinish,3
brink,2
brisk,4
brisky,1
bristle,4
bristled,2
bristly,1
bristol,2
bristow,4
britain,51
britaine,17
britaines,2
britain's,2
british,11
briton,7
britons,11
brittany,4
brittle,4
broach,5
broached,3
broach'd,7
broad,18
broader,2
broadsides,1
brocas,1
brock,1
brogues,1
broil,6
broil'd,2
broiling,1
broils,12
broke,86
broke's,1
broken,61
brokenly,1
broker,7
broker',1
brokers,3
brokes,1
broking,1
brooch,5
brooches,1
brooch'd,1
brood,8
brooded,1
brooding,1
brook,80
brook'd,3
brook's,1
brooks,7
broom,3
broomstaff,1
broth,4
brothel,5
brother,564
brother',1
brother's,79
brotherhood,6
brotherhoods,1
brotherly,3
brothers,75
brothers',4
broths,1
brought,196
brow,71
brow'd,2
brown,21
browner,3
brownist,1
browny,1
brows,43
browse,1
brows',1
brows'd,1
browsing,1
bruise,8
bruised,4
bruises,1
bruis'd,5
bruising,4
bruit,4
bruited,3
brundusium,1
brunt,1
brush,2
brushes,2
brush'd,2
brute,3
brutish,6
brutus,469
brutus',14
bubble,8
bubbles,3
bubbling,1
bubukles,1
buck,18
bucket,3
buckets,2
buck's,1
bucking,1
buckingham,254
buckingham's,4
buckle,7
buckled,6
buckler,6
bucklers,5
bucklersbury,1
buckles,4
buckram,9
bucks,1
bud,14
budded,1
budding,3
budge,9
budger,1
budget,2
buds,17
buff,4
buffet,4
buffeting,1
buffets,5
bug,2
bugbear,1
bugle,3
bugs,3
build,23
builded,3
buildeth,3
building,9
buildings,4
builds,6
built,16
bulk,15
bulks,1
bull,18
bullcalf,15
bullen,9
bullen's,1
bullens,2
bullet,2
bullet's,1
bullets,8
bull's,3
bullocks,2
bulls,4
bully,20
bulmer,1
bulwark,4
bulwarks,4
bum,4
bumbast,1
bump,1
bumper,1
bums,1
bunch,4
bunches,2
bundle,2
bung,1
bunghole,1
bungle,1
bunting,2
buoy,1
buoy'd,1
bur,5
burbolt,1
burden,46
burdened,1
burden'd,2
burdening,1
burdenous,1
burdens,8
burd'ned,1
burgh,1
burgher,1
burghers,2
burglary,1
burgomasters,1
burgonet,4
burgundy,79
burial,20
buried,57
burier,1
buriest,1
burly,2
burn,77
burned,5
burnet,1
burneth,2
burn',1
burn'd,10
burn'd',1
burning,51
burnish'd,2
burns,27
burnt,22
burr,2
burrows,1
burs,4
burst,28
bursting,1
bursts,1
burthen,6
burthens,1
burton,2
bury,42
burying,2
bush,26
bushels,1
bushes,3
bush's,1
bushy,28
busied,4
busily,2
busines,4
business,233
businesses,4
business',1
buskin'd,1
busky,1
buss,2
busses,1
bussing,1
bustle,4
bustling,1
busy,27
but,6278
butcheed,1
butcher,20
butchered,3
butcher'd,3
butcher's,4
butcheries,2
butcherly,1
butchers,7
butchery,3
butler,5
butt,16
butter,11
buttered,1
butterflies,4
butterfly,3
butter'd,1
butterwoman's,1
buttery,1
butt'ring,1
buttock,5
buttocks,2
button,4
button'd,1
buttonhole,1
buttons,2
buttress,1
buttry,1
butts,11
buxom,1
buy,100
buyer,2
buy'em,1
buying,1
buys,9
buzz,10
buzzard,3
buzzards,1
buzzers,1
buzz'd,1
buzzing,5
by,4455
bye,2
by',1
by'r,17
by't,8
byzantium,1
c,26
ca,2
cabbage,1
cabileros,1
cabin,9
cabin'd,1
cabins,1
cable,4
cables,1
cackling,2
cacodemon,1
caddis,1
caddisses,1
cade,97
cade's,1
cadence,1
cadent,1
cades,1
cadmus,1
caduceus,1
cadwal,8
cadwallader,1
caelius,1
caelo,1
caesar,525
caesar',1
caesar's,81
caesarion,2
caesars,4
cage,7
caged,2
cain,5
cain's,2
caithness,6
caitiff,13
caitiffs,1
caius,130
caius',2
caius's,1
cake,4
cake's,1
cakes,5
cak'd,1
calaber,1
calais,12
calamities,1
calamity,10
calchas,12
calchas',5
calculate,3
calculated,1
calen,1
calendar,8
calendars,1
calf,22
calf's,8
caliban,72
calibans,1
calipolis,1
cality,1
caliver,3
call,554
callat,1
called,23
callet,3
call'd,179
call'dst,3
call'st,11
call't,5
calling,17
calls,92
calm,33
calmest,1
calm'd,4
calmly,3
calmness,1
calms,1
calpurnia,15
calpurnia's,2
calumniate,1
calumniating,1
calumnious,3
calumny,5
calved,1
calve's,1
calves,1
calves',1
calveskins,1
calydon,1
cambio,14
cambria,2
cambric,1
cambrics,1
cambridge,20
cambyses',1
came,333
came't,2
camel,5
camelot,1
camels,1
camest,2
cam'st,29
camillo,124
camillo's,2
camlet,1
camomile,1
camp,79
campeius,22
camping,1
camps,7
can,1222
canakin,2
canaries,2
canary,6
cancel,5
cancelled,1
cancell'd,2
cancelling,1
cancels,1
cancer,1
candidatus,1
candied,3
candle,21
candles,6
candles',1
candlesticks,1
candy,3
can'st,1
can't,2
canidius,19
canker,20
cankerblossom,1
cankers,4
cank'red,6
cannibally,1
cannibals,4
cannon,18
cannoneer,2
cannon's,2
cannons,4
cannons',1
cannot,766
canon,6
canonize,1
canonized,2
canoniz'd,2
canons,1
canopied,3
canopies,2
canopy,10
canst,172
canstick,1
canterbury,40
canterbury's,1
cantle,2
cantons,1
canus,1
canvas,1
canvass,2
canzonet,1
cap,107
capability,1
capable,16
capacities,1
capacity,11
caparison,3
caparison'd,2
capdv'd,1
cape,4
cape',1
capel's,1
capels',1
caper,5
caper'd,1
capers,3
capet,2
capet's,1
cap'ring,3
caphis,19
capilet,3
capitaine,1
capital,14
capite,1
capitol,43
capitulate,2
capocchia,1
capon,8
capon's,2
capons,2
cappadocia,1
capp'd,2
capriccio,1
capricious,1
caps,19
capt,12
captain,171
captain's,6
captains,26
captains',1
captainship,2
captious,1
captivate,2
captivated,1
captivates,1
captive,14
captives,9
captivity,6
captum,1
capucius,8
capulet,33
capulet's,12
capulets,6
car,35
carack,1
caracks,1
carat,2
caraways,1
carbonado,3
carbonado'd,2
carbuncle,3
carbuncled,1
carbuncles,2
carcanet,2
carcase,1
carcases,1
carcass,5
carcasses,2
card,7
cardecue,2
carded,1
carders,1
card'nal,1
cardinal,146
cardinal's,18
cardinally,1
cardinals,7
cardmaker,1
cards,2
carduus,1
care,216
cared,1
career,6
careers,2
careful,23
carefully,8
care's,1
careless,15
carelessly,5
carelessness,1
cares,36
caret,2
cargo,7
car'd,3
car'st,1
carl,1
carlisle,15
carlot,1
carman,1
carmen,1
carnal,3
carnally,1
carnarvonshire,1
carnation,2
carnations,1
carol,2
carouse,2
caroused,1
carouses,3
carous'd,2
carousing,2
carp,3
carpenter,7
carper,1
carpet,3
carpets,1
carp'd,1
carping,3
carriage,22
carriages,7
carried,33
carrier,8
carriers,4
carries,24
carrion,13
carrions,2
carry,89
carry't,1
carrying,10
cars,9
cart,6
carters,3
carthage,7
carts,1
carve,10
carved,6
carver,1
carver's,1
carves,1
carv'd,3
carving,2
casa,1
casaer,1
casca,72
casca's,1
case,111
casement,9
casements,3
cases,11
cas'd,2
cash,1
cashier,1
cashier'd,4
casing,1
cask,1
casket,13
casketed,1
caskets,7
casque,3
casques,1
cassado,1
cassandra,22
cassandra's,2
cassibelan,4
cassio,243
cassio's,10
cassius,224
cassius',5
cassocks,1
cast,100
castalion,1
castaway,1
castaways,1
casted,1
caster,1
castigate,1
castigation,1
castile,1
castiliano,1
casting,3
castle,104
castle's,3
castles,8
casts,3
casual,2
casually,1
casualties,1
casualty,1
cat,39
cataian,2
catalogue,4
cataplasm,1
cataracts,1
catarrhs,1
catastrophe,4
catch,71
catcher,1
catches,4
catch'd,5
catching,11
cate,1
catechising,1
catechism,2
catechize,3
cater,1
caterpillars,5
caters,1
caterwauling,2
cates,3
catesby,72
cathedral,1
catlike,1
catling,1
catlings,1
cato,11
cato's,4
cats,6
cattle,5
caucasus,2
caudle,3
caught,30
cauldron,8
cause,337
caused,1
cause',1
causeless,3
causer,3
causes,15
causest,1
causeth,1
caus'd,10
cautel,1
cautelous,2
cautels,1
cauterizing,1
caution,6
cautions,1
cavaleiro,4
cavalery,1
cavaliers,1
cave,40
cavern,2
caverns,1
caves,6
caveto,1
caviary,1
cavil,5
cavilling,1
cawdor,21
cawdor',1
cawdron,1
cawing,1
cdroms,1
ce,2
cease,48
ceases,4
ceaseth,1
ceas'd,3
cedar,9
cedar's,1
cedars,2
cedius,1
celebrate,5
celebrated,2
celebrates,1
celebration,5
celerity,6
celestial,16
celia,126
cell,38
cellar,1
cellarage,1
cell's,1
celsa,1
cement,3
censer,2
censor,1
censorinus,1
censure,28
censured,3
censurers,1
censures,4
censur'd,3
censuring,1
centaur,7
centaurs,2
centaurs',1
centre,13
cents,1
centuries,1
centurion,6
centurions,1
century,2
cerberus,4
cerecloth,1
cerements,1
ceremonial,1
ceremonies,10
ceremonious,7
ceremoniously,1
ceremony,28
ceres,10
ceres',2
certain,177
certainer,1
certainly,25
certainties,3
certainty,8
certes,5
certificate,1
certified,2
certifies,1
certify,1
ces,1
cesario,18
cess,1
cesse,2
cestern,1
cetera,2
cette,1
c'est,2
c's,2
chaces,1
chafe,5
chafed,5
chafes,4
chaff,9
chaffless,1
chaf'd,5
chafing,1
chain,64
chain'd,3
chains,12
chair,40
chairs,6
chalice,2
chalices,1
chalic'd,1
chalk'd,1
chalks,1
chalky,3
challenge,48
challenged,1
challenger,5
challenger's,1
challengers,1
challenges,1
challeng'd,10
cham,6
chamber,124
chamberers,1
chamber'd,1
chamber's,1
chamberlain,67
chamberlain',1
chamberlains,1
chambermaid,1
chambermaids,2
chambers,13
chameleon,3
chameleon's,1
cham's,1
champ,1
champagne,1
champain,1
champains,1
champion,13
champions,4
chance,104
chanced,8
chancellor,13
chances,13
chanc'd,2
chandler's,1
change,157
changeable,4
changed,7
changeful,1
changeling,7
changelings,1
changer,1
changes,22
changest,1
chang'd,34
changing,15
channel,11
channels,2
chanson,1
chant,2
chanticleer,2
chanting,1
chantries,1
chantry,1
chants,3
chaos,4
chap,1
chape,1
chapel,10
chapeless,1
chapels,1
chaplain,4
chaplains,1
chapless,2
chaplet,1
chapmen,1
chapmen's,1
chaps,7
chapter,1
character,18
charactered,1
character'd,2
characterless,1
characters,13
charactery,2
characts,1
charbon,1
chare,1
chares,1
charge,206
charged,11
chargeful,1
charges,238
chargeth,1
charg'd,26
charging,1
chariest,1
chariness,1
charing,1
chariot,8
chariots,3
charitable,18
charitably,1
charities,2
charity,55
charlemain,2
charles,125
charles',1
charm,32
charmed,6
charmer,1
charmeth,1
charm'd,6
charm's,1
charmian,104
charming,6
charmingly,1
charms,22
charneco,1
charnel,2
charolois,1
charon,1
charter,8
charter'd,1
charters,3
chartreux,2
chary,1
charybdis,1
chase,34
chased,2
chaser,1
chaseth,1
chas'd,8
chasing,1
chaste,39
chastely,3
chastise,5
chastised,2
chastisement,9
chastis'd,3
chastity,20
chastity's,1
chat,12
chatham,3
chatillon,16
chats,1
chattels,2
chatter,3
chattering,1
chatt'ring,1
chattles,1
chaud,1
chaunted,1
chawdron,1
chaw'd,1
che,1
cheap,15
cheapen,1
cheaper,1
cheapest,1
cheaply,1
cheapside,2
cheat,4
cheated,3
cheater,6
cheaters,2
cheating,1
cheats,1
check,29
checked,2
checker'd,1
check'd,6
check'ring,1
checking,1
checks,9
cheek,76
cheek'd,2
cheek's,1
cheeks,71
cheer,74
cheered,2
cheerer,1
cheerful,17
cheerfully,9
cheer'd,6
cheer'st,1
cheering,3
cheerless,1
cheerly,13
cheers,4
cheese,14
chequer'd,1
cher,2
cherish,18
cherished,1
cherisher,1
cherishes,1
cherish'd,8
cherishing,2
cherries,1
cherry,8
cherrypit,1
chertsey,3
cherub,1
cherubims,1
cherubin,5
cherubins,4
cheshu,3
chess,1
chest,9
chester,1
chestnut,2
chestnuts,1
chests,6
chetas,1
cheval,2
chevalier,2
chevaliers,1
cheveril,2
chev'ril,1
chew,2
chewed,1
chewet,1
chew'd,1
chewing,1
chez,1
chi,1
chick,2
chicken,2
chickens,4
chicurmurco,1
chid,17
chidden,4
chide,49
chiders,1
chides,9
chid'st,2
chiding,11
chief,109
chiefest,14
chiefly,12
chien,1
child,237
childed,1
childeric,1
child's,5
childhood,6
childhoods,1
childing,1
childish,9
childishness,3
childlike,2
childness,1
children,110
children's,13
chill,5
chilling,1
chime,1
chimes,1
chimney,9
chimney's,1
chimneypiece,1
chimneys,2
chimurcho,1
chin,24
china,1
chine,2
chines,1
chink,5
chinks,1
chins,4
chipper,1
chipp'd,2
chips,1
chiron,52
chirping,1
chirrah,1
chirurgeonly,1
chisel,1
chitopher,1
chivalrous,1
chivalry,11
choice,70
choicely,1
choicest,1
choir,3
choirs,1
choke,16
choked,2
chokes,1
chok'd,10
choking,2
choler,26
choleric,9
cholers,1
chollors,1
choose,104
chooser,1
chooses,4
chooseth,11
choosing,4
chop,9
chopine,1
choplogic,1
chopped,1
chopp'd,3
chopping,1
choppy,1
chops,2
chopt,3
chor,2
choristers,1
chorus,22
chose,18
chosen,21
chough,2
choughs,4
choughs',1
chrish,6
christ,7
christen,4
christendom,17
christendoms,1
christen'd,1
christening,4
christenings,1
christ'ned,1
christ'ning,1
christ's,2
christian,72
christianlike,1
christians,9
christmas,3
christom,1
christopher,8
christophero,1
chronicle,9
chronicled,3
chronicler,1
chroniclers,1
chronicles,6
chrysolite,1
chuck,7
chucks,1
chud,1
chuffs,1
church,65
churches,5
church's,1
churchman,7
churchmen,6
churchmen's,1
churchyard,13
churchyards,2
churl,9
churlish,16
churlishly,1
churls,2
churn,1
chus,1
cicatrice,3
cicatrices,1
cicely,2
cicero,16
ciceter,1
ciel,1
ciitzens,1
cilicia,1
cimber,12
cimmerian,1
cincture,1
cinders,4
cinna,40
cinque,5
cipher,4
ciphers,1
circa,1
circe,1
circe's,1
circle,14
circled,4
circlets,1
circling,2
circuit,2
circum,1
circumcised,1
circumference,3
circummur'd,1
circumscribed,1
circumscrib'd,1
circumscription,1
circumspect,2
circumstance,34
circumstanced,1
circumstances,11
circumstantial,3
circumvent,1
circumvention,2
cistern,2
citadel,7
cital,1
cite,3
cited,5
cites,2
cities,14
citing,1
citizen,186
citizens,82
cittern,1
city,130
city's,12
civet,4
civil,50
civil'st,1
civility,6
civilly,1
clack,1
clad,6
claim,63
claim'd,2
claiming,1
claims,8
clamber,1
clamb'ring,2
clammer,1
clamor,2
clamor'd,1
clamorous,11
clamors,2
clamour,15
clamours,7
clang,1
clangor,2
clap,14
clap's,1
clapped,1
clapper,6
clapp'd,16
clapping,2
claps,5
clare,1
clarence,203
clarence',6
clarence's,1
claret,1
claribel,4
clasp,2
clasp'd,1
clasps,2
clatter,1
claud,125
claudio,174
claudio's,6
claudius,2
clause,1
claw,5
clawed,1
claw'd,1
clawing,1
claws,3
clay,16
clays,1
clean,24
cleanliest,1
cleanly,4
cleanse,2
cleans'd,1
cleansing,1
clear,60
clearer,5
clearest,1
clear'd,6
clearly,7
clearness,3
clears,5
cleave,11
cleaving,3
clef,1
cleft,9
cleitus,2
clemency,1
clement,2
clement's,4
cleomenes,17
cleopatpa,1
cleopatra,263
cleopatra's,17
clepeth,1
clept,1
clerestories,1
clergy,3
clergy's,1
clergyman,1
clergymen,3
clerk,27
clerk's,1
clerkly,4
clerks,4
clew,1
client,1
clients,1
cliff,4
clifford,134
clifford's,5
cliffords,1
cliffs,2
clifton,3
climate,8
climate's,1
climature,1
climb,23
climbed,1
climber,1
climbeth,1
climb'd,3
climbing,7
climbs,2
clime,7
cling,2
clink,4
clinking,1
clinquant,1
clip,8
clipper,1
clippeth,1
clipp'd,4
clipping,1
clipt,2
clitus,15
cloak,28
cloakbag,1
cloaks,5
clock,39
clock's,1
clocks,5
clod,3
cloddy,1
clodpole,1
clog,6
clogging,1
clogs,2
clo'es,1
cloister,6
cloister'd,1
cloistress,1
cloquence,1
close,105
closed,4
closely,8
closeness,1
closer,2
closes,3
closest,1
closet,27
clos'd,5
closing,5
closure,3
cloten,104
cloten's,6
clotens,1
cloth,17
clothair,1
clotharius,1
clothe,7
clothes,40
clothier,1
clothier's,1
clothiers,1
clothing,1
cloths,1
clotpoles,1
clotpoll,2
cloud,27
clouded,4
cloudiness,1
clouds,59
cloudy,11
clout,7
clouted,2
clouts,3
cloven,6
clover,1
cloves,1
clovest,1
clowder,1
clown,350
clownish,2
clowns,3
cloy,3
cloyed,2
cloy'd,5
cloying,1
cloyless,1
cloyment,1
cloys,1
club,8
clubs,9
cluck'd,1
clung,1
clusters,2
clust'ring,3
clutch,3
clutch'd,2
clyster,1
cneius,1
cnemies,1
co,5
coach,7
coaches,2
coachmakers,1
coact,1
coactive,1
coagulate,1
coal,15
coals,8
coarse,1
coarsely,1
coast,20
coasting,2
coasts,2
coat,32
coated,3
coats,22
cobble,1
cobbled,1
cobbler,2
cobham,4
cobloaf,1
cobweb,13
cobwebs,2
cock,34
cockatrice,2
cockatrices,1
cock'red,1
cock'rel,1
cock'rel's,1
cock's,2
cockle,4
cockled,1
cockney,2
cockpit,1
cocks,4
cocksure,1
coctus,1
cocytus',1
codding,1
codes,2
cod's,1
codling,1
codpiece,7
codpieces,1
cods,1
coelestibus,1
coesar's,1
coeur,6
coffer,7
coffers,12
coffin,15
coffin'd,1
coffins,2
cog,7
cogging,3
cogitation,1
cogitations,1
cognition,1
